player_id,player_name,minutes_played,shot_count_per_90,goal_count_per_90,xG_per_90,on_target_per_90,pass_count_per_90,successfull_pass_count_per_90,assists_per_90,key_passes_per_90,xA_per_90,dribble_count_per_90,successfull_dribbles_per_90,long_carries_per_90,foul_committed_count_per_90,fouls_suffered_count_per_90,penalites_won_per_90,duel_count_per_90,won_duels_per_90,ball_recovery_count_per_90,dispossessed_count_per_90,clearance_count_per_90,interception_count_per_90,block_count_per_90,tackle_count_per_90,successful_tackles_per_90,pressure_count_per_90
3053,Leroy Sané,2316,2.6424870466321244,0.31088082901554404,0.25629793700129533,1.0103626943005182,23.937823834196895,18.691709844559586,0.23316062176165803,1.049222797927461,0.16830393446891193,6.256476683937825,3.2253886010362693,10.336787564766839,1.5155440414507773,1.7098445595854923,0.19430051813471502,4.0025906735751295,1.2435233160621761,6.489637305699482,3.1476683937823835,0.23316062176165803,0.6217616580310881,1.632124352331606,1.9041450777202074,0.6217616580310881,21.683937823834196
3499,Jean-Eric Maxim Choupo-Moting,1866,2.4115755627009645,0.28938906752411575,0.18646847047427653,0.7717041800643086,35.30546623794213,25.90032154340836,0.09646302250803858,1.5916398713826367,0.11987770524115757,5.932475884244372,3.8102893890675245,9.742765273311896,2.2668810289389065,2.315112540192926,0.33762057877813506,4.678456591639872,0.7717041800643086,5.546623794212218,2.7009646302250805,1.157556270096463,0.9163987138263665,2.0739549839228295,1.6881028938906752,0.48231511254019294,15.192926045016078
3502,Joël Andre Job Matip,3060,0.911764705882353,0.08823529411764705,0.10299760785294118,0.23529411764705882,50.94117647058823,42.73529411764706,0.08823529411764705,0.32352941176470584,0.06704441338235294,0.5294117647058824,0.38235294117647056,10.147058823529411,1.647058823529412,0.7352941176470589,0.47058823529411764,2.9117647058823533,1.0882352941176472,3.176470588235294,0.2647058823529412,5.5,1.3235294117647058,2.264705882352941,1.7352941176470589,0.2647058823529412,9.470588235294118
3510,Sead Kolašinac,1571,0.6301718650541057,0.057288351368555056,0.04403945113940166,0.22915340547422022,56.65817950350096,43.71101209420751,0.0,0.8020369191597709,0.061870017918523236,1.3749204328453215,0.6874602164226608,4.697644812221515,2.0050922978994272,1.031190324633991,0.5728835136855506,4.697644812221515,1.3749204328453215,4.41120305537874,0.5155951623169955,2.176957352005092,1.5467854869509867,2.2915340547422023,2.6352641629535327,0.40101845957988547,17.87396562698918
3570,Pierre-Emile Højbjerg,1280,1.5468750000000002,0.0,0.0884199960703125,0.5625,55.0546875,48.1640625,0.0703125,0.49218749999999994,0.029006096090625003,1.828125,1.0546875,10.546875,2.7421875,2.53125,0.84375,3.3046875,1.4765625,6.3984375,2.0390625,1.7578125,1.6875,2.8125,2.3203125,0.49218749999999994,21.515625
5242,Younès Belhanda,815,1.4355828220858897,0.22085889570552147,0.12554300959509201,0.7730061349693252,45.05521472392638,36.11042944785276,0.11042944785276074,2.208588957055215,0.2733012856932515,3.5337423312883436,1.8773006134969326,7.840490797546012,1.7668711656441718,1.5460122699386505,0.11042944785276074,4.085889570552148,2.208588957055215,6.625766871165645,2.539877300613497,0.5521472392638037,0.44171779141104295,2.8711656441717794,2.98159509202454,1.5460122699386505,22.52760736196319
6324,Leon Goretzka,1989,1.6742081447963801,0.045248868778280535,0.11233714511312218,0.4524886877828055,43.07692307692308,35.61085972850679,0.13574660633484165,1.1312217194570136,0.1140630963800905,2.1719457013574663,1.3122171945701357,7.46606334841629,1.583710407239819,1.7647058823529411,0.4524886877828055,5.203619909502263,1.8552036199095023,6.561085972850679,1.4027149321266967,2.262443438914027,1.6742081447963801,2.5791855203619907,2.986425339366516,0.4524886877828055,24.20814479638009
6717,Johannes Geis,2339,1.6930312099187688,0.07695596408721675,0.07557590886618214,0.3463018383924754,65.45104745617785,51.175716117999144,0.19238991021804192,2.1932449764856776,0.18692268926036767,0.38477982043608383,0.307823856348867,4.5404018811457885,2.000855066267636,2.1932449764856776,1.0773834972210345,3.347584437793929,1.1928174433518597,4.578879863189397,0.26934587430525864,1.731509191962377,0.7695596408721677,1.6930312099187688,2.0778110303548525,0.46173578452330055,17.54595981188542
7016,Benedikt Höwedes,899,0.8008898776418243,0.10011123470522804,0.06890155328142379,0.20022246941045607,53.459399332591765,45.951056729699665,0.0,0.5005561735261401,0.027477469321468294,0.0,0.0,10.411568409343715,1.0011123470522802,0.8008898776418243,0.6006674082313682,3.403781979977753,1.3014460511679644,2.0022246941045605,0.0,4.404894327030034,1.6017797552836486,1.6017797552836486,1.5016685205784204,0.20022246941045607,11.612903225806452
8060,Klaas-Jan Huntelaar,2475,2.6545454545454543,0.43636363636363634,0.46064385854545453,0.9454545454545454,18.90909090909091,14.254545454545454,0.10909090909090909,0.9090909090909092,0.12073963726181818,0.6545454545454545,0.36363636363636365,2.1818181818181817,2.1090909090909093,1.7454545454545454,0.5818181818181818,3.6363636363636367,0.18181818181818182,1.5272727272727273,1.6,0.7272727272727273,0.10909090909090909,0.7636363636363637,0.21818181818181817,0.0,17.854545454545455
8508,Max Meyer,2310,1.7922077922077924,0.19480519480519481,0.16499030037662338,0.8571428571428572,39.857142857142854,33.66233766233766,0.23376623376623376,1.6753246753246753,0.12357746353246753,2.2987012987012987,1.4025974025974026,9.194805194805195,0.7792207792207793,2.25974025974026,0.2727272727272727,1.6753246753246753,0.23376623376623376,5.454545454545455,2.5324675324675328,0.11688311688311688,0.5064935064935066,0.7792207792207793,0.4675324675324675,0.07792207792207792,11.064935064935064
